   158    0.46432E+04    0.75401E+00   -0.30529E+02    0.48534E+07    0.82234E+03
   159    0.46643E+04    0.74090E+00   -0.29542E+02    0.48173E+07    0.81901E+03
   160    0.46849E+04    0.72826E+00   -0.28520E+02    0.47816E+07    0.81559E+03
   161    0.47049E+04    0.71619E+00   -0.27465E+02    0.47461E+07    0.81210E+03
   162    0.47242E+04    0.70461E+00   -0.26378E+02    0.47109E+07    0.80853E+03
   163    0.47429E+04    0.69362E+00   -0.25258E+02    0.46760E+07    0.80490E+03
   164    0.47608E+04    0.68335E+00   -0.24107E+02    0.46414E+07    0.80120E+03
   165    0.47782E+04    0.67376E+00   -0.22923E+02    0.46072E+07    0.79744E+03
   166    0.47949E+04    0.66506E+00   -0.21710E+02    0.45732E+07    0.79363E+03
   167    0.48110E+04    0.65705E+00   -0.20467E+02    0.45395E+07    0.78978E+03
   168    0.48262E+04    0.65016E+00   -0.19194E+02    0.45061E+07    0.78589E+03
   169    0.48407E+04    0.64414E+00   -0.17891E+02    0.44730E+07    0.78196E+03
   170    0.48546E+04    0.63924E+00   -0.16560E+02    0.44401E+07    0.77800E+03
   171    0.48676E+04    0.63552E+00   -0.15200E+02    0.44076E+07    0.77402E+03
   172    0.48798E+04    0.63295E+00   -0.13813E+02    0.43754E+07    0.77003E+03
   173    0.48912E+04    0.63157E+00   -0.12399E+02    0.43434E+07    0.76602E+03
   174    0.49019E+04    0.63171E+00   -0.10960E+02    0.43117E+07    0.76201E+03
   175    0.49118E+04    0.63314E+00   -0.94946E+01    0.42803E+07    0.75799E+03
   176    0.49207E+04    0.63611E+00   -0.80041E+01    0.42491E+07    0.75398E+03
   177    0.49289E+04    0.64060E+00   -0.64905E+01    0.42182E+07    0.74998E+03
   178    0.49363E+04    0.64686E+00   -0.49530E+01    0.41876E+07    0.74600E+03
   179    0.49428E+04    0.65461E+00   -0.33924E+01    0.41573E+07    0.74203E+03
   180    0.49486E+04    0.66407E+00   -0.18109E+01    0.41272E+07    0.73807E+03
   181    0.49535E+04    0.67525E+00   -0.20924E+00    0.40974E+07    0.73413E+03
   182    0.49576E+04    0.68821E+00    0.14132E+01    0.40679E+07    0.73020E+03
   183    0.49608E+04    0.70289E+00    0.30542E+01    0.40386E+07    0.72628E+03
